"locationID","year","species","individualCount","decimalLongitude","decimalLatitude","habitat"
274,2009,"Periparus ater",1,16.493,60.753,"Woods"
274,2011,"Periparus ater",1,16.493,60.753,"Woods"
274,2014,"Periparus ater",3,16.493,60.753,"Woods"
275,2007,"Periparus ater",2,16.943,60.525,"Woods"
275,2010,"Periparus ater",2,16.943,60.525,"Woods"
275,2013,"Periparus ater",1,16.943,60.525,"Woods"
275,2015,"Periparus ater",4,16.943,60.525,"Woods"
275,2017,"Periparus ater",1,16.943,60.525,"Woods"
276,2010,"Periparus ater",1,17.398,60.521,"Woods"
276,2016,"Periparus ater",1,17.398,60.521,"Woods"
277,2002,"Periparus ater",1,16.951,60.75,"Woods"
277,2003,"Periparus ater",2,16.951,60.75,"Woods"
277,2013,"Periparus ater",4,16.951,60.75,"Woods"
277,2018,"Periparus ater",1,16.951,60.75,"Woods"
278,2000,"Periparus ater",3,17.853,60.514,"Woods"
278,2003,"Periparus ater",4,17.853,60.514,"Woods"
278,2004,"Periparus ater",2,17.853,60.514,"Woods"
278,2005,"Periparus ater",1,17.853,60.514,"Woods"
278,2009,"Periparus ater",1,17.853,60.514,"Woods"
278,2011,"Periparus ater",2,17.853,60.514,"Woods"
278,2012,"Periparus ater",4,17.853,60.514,"Woods"
278,2013,"Periparus ater",4,17.853,60.514,"Woods"
278,2014,"Periparus ater",3,17.853,60.514,"Woods"
278,2015,"Periparus ater",1,17.853,60.514,"Woods"
278,2016,"Periparus ater",2,17.853,60.514,"Woods"
278,2018,"Periparus ater",2,17.853,60.514,"Woods"
279,2008,"Periparus ater",1,12.346,60.934,"Woods"
279,2017,"Periparus ater",1,12.346,60.934,"Woods"
280,2012,"Periparus ater",3,12.806,60.945,"Woods"
280,2013,"Periparus ater",2,12.806,60.945,"Woods"
280,2017,"Periparus ater",2,12.806,60.945,"Woods"
281,2004,"Periparus ater",1,12.785,61.169,"Woods"
281,2009,"Periparus ater",1,12.785,61.169,"Woods"
283,2001,"Periparus ater",1,13.728,60.963,"Woods"
283,2009,"Periparus ater",1,13.728,60.963,"Woods"
283,2013,"Periparus ater",1,13.728,60.963,"Woods"
283,2014,"Periparus ater",4,13.728,60.963,"Woods"
283,2015,"Periparus ater",1,13.728,60.963,"Woods"
284,2011,"Periparus ater",1,13.249,61.179,"Woods"
284,2013,"Periparus ater",1,13.249,61.179,"Woods"
284,2017,"Periparus ater",2,13.249,61.179,"Woods"
286,1998,"Periparus ater",1,14.189,60.969,"Woods"
286,1999,"Periparus ater",1,14.189,60.969,"Woods"
286,2018,"Periparus ater",1,14.189,60.969,"Woods"
287,2004,"Periparus ater",1,14.651,60.974,"Woods"
287,2008,"Periparus ater",1,14.651,60.974,"Woods"
287,2009,"Periparus ater",1,14.651,60.974,"Woods"
288,2005,"Periparus ater",1,14.178,61.193,"Woods"
288,2006,"Periparus ater",5,14.178,61.193,"Woods"
288,2012,"Periparus ater",3,14.178,61.193,"Woods"
288,2017,"Periparus ater",1,14.178,61.193,"Woods"
288,2018,"Periparus ater",2,14.178,61.193,"Woods"
289,1998,"Periparus ater",2,14.643,61.198,"Woods"
289,2017,"Periparus ater",1,14.643,61.198,"Woods"
290,2003,"Periparus ater",1,15.113,60.977,"Woods"
290,2017,"Periparus ater",2,15.113,60.977,"Woods"
290,2018,"Periparus ater",1,15.113,60.977,"Woods"
291,2004,"Periparus ater",2,15.574,60.979,"Woods"
291,2007,"Periparus ater",2,15.574,60.979,"Woods"
291,2008,"Periparus ater",1,15.574,60.979,"Woods"
291,2011,"Periparus ater",2,15.574,60.979,"Woods"
292,2000,"Periparus ater",2,15.108,61.201,"Woods"
292,2011,"Periparus ater",1,15.108,61.201,"Woods"
292,2013,"Periparus ater",1,15.108,61.201,"Woods"
292,2015,"Periparus ater",1,15.108,61.201,"Woods"
292,2017,"Periparus ater",1,15.108,61.201,"Woods"
294,2017,"Periparus ater",1,16.036,60.979,"Woods"
295,2002,"Periparus ater",1,16.498,60.977,"Woods"
295,2003,"Periparus ater",1,16.498,60.977,"Woods"
295,2009,"Periparus ater",2,16.498,60.977,"Woods"
295,2010,"Periparus ater",2,16.498,60.977,"Woods"
295,2013,"Periparus ater",3,16.498,60.977,"Woods"
295,2014,"Periparus ater",1,16.498,60.977,"Woods"
295,2016,"Periparus ater",2,16.498,60.977,"Woods"
296,2005,"Periparus ater",1,16.038,61.203,"Woods"
296,2007,"Periparus ater",1,16.038,61.203,"Woods"
296,2016,"Periparus ater",2,16.038,61.203,"Woods"
296,2017,"Periparus ater",3,16.038,61.203,"Woods"
296,2018,"Periparus ater",2,16.038,61.203,"Woods"
297,1999,"Periparus ater",1,16.503,61.201,"Woods"
297,2000,"Periparus ater",3,16.503,61.201,"Woods"
297,2001,"Periparus ater",1,16.503,61.201,"Woods"
297,2005,"Periparus ater",1,16.503,61.201,"Woods"
297,2006,"Periparus ater",1,16.503,61.201,"Woods"
297,2010,"Periparus ater",2,16.503,61.201,"Woods"
297,2011,"Periparus ater",2,16.503,61.201,"Woods"
297,2012,"Periparus ater",8,16.503,61.201,"Woods"
297,2014,"Periparus ater",3,16.503,61.201,"Woods"
297,2015,"Periparus ater",2,16.503,61.201,"Woods"
297,2016,"Periparus ater",3,16.503,61.201,"Woods"
297,2017,"Periparus ater",2,16.503,61.201,"Woods"
298,2005,"Periparus ater",1,16.959,60.974,"Woods"
298,2006,"Periparus ater",5,16.959,60.974,"Woods"
298,2011,"Periparus ater",2,16.959,60.974,"Woods"
298,2013,"Periparus ater",2,16.959,60.974,"Woods"
298,2017,"Periparus ater",2,16.959,60.974,"Woods"
299,1998,"Periparus ater",1,16.967,61.198,"Woods"
299,1999,"Periparus ater",1,16.967,61.198,"Woods"
299,2002,"Periparus ater",3,16.967,61.198,"Woods"
299,2004,"Periparus ater",2,16.967,61.198,"Woods"
299,2007,"Periparus ater",1,16.967,61.198,"Woods"
299,2009,"Periparus ater",1,16.967,61.198,"Woods"
299,2012,"Periparus ater",1,16.967,61.198,"Woods"
299,2013,"Periparus ater",1,16.967,61.198,"Woods"
299,2017,"Periparus ater",4,16.967,61.198,"Woods"
300,2004,"Periparus ater",1,12.741,61.617,"Woods"
300,2005,"Periparus ater",1,12.741,61.617,"Woods"
305,2006,"Periparus ater",1,14.166,61.418,"Woods"
305,2008,"Periparus ater",1,14.166,61.418,"Woods"
305,2009,"Periparus ater",1,14.166,61.418,"Woods"
305,2015,"Periparus ater",1,14.166,61.418,"Woods"
305,2017,"Periparus ater",1,14.166,61.418,"Woods"
305,2018,"Periparus ater",1,14.166,61.418,"Woods"
306,2006,"Periparus ater",2,14.634,61.422,"Woods"
306,2008,"Periparus ater",2,14.634,61.422,"Woods"
306,2013,"Periparus ater",1,14.634,61.422,"Woods"
306,2017,"Periparus ater",2,14.634,61.422,"Woods"
308,2005,"Periparus ater",2,14.626,61.647,"Woods"
309,2010,"Periparus ater",2,15.103,61.426,"Woods"
310,1998,"Periparus ater",1,15.571,61.427,"Woods"
310,2007,"Periparus ater",2,15.571,61.427,"Woods"
311,2006,"Periparus ater",4,15.098,61.65,"Woods"
311,2007,"Periparus ater",3,15.098,61.65,"Woods"
311,2013,"Periparus ater",2,15.098,61.65,"Woods"
311,2016,"Periparus ater",2,15.098,61.65,"Woods"
312,2009,"Periparus ater",1,15.569,61.652,"Woods"
313,1998,"Periparus ater",1,16.039,61.427,"Woods"
313,2004,"Periparus ater",1,16.039,61.427,"Woods"
313,2005,"Periparus ater",1,16.039,61.427,"Woods"
313,2008,"Periparus ater",6,16.039,61.427,"Woods"
313,2009,"Periparus ater",1,16.039,61.427,"Woods"
313,2012,"Periparus ater",1,16.039,61.427,"Woods"
313,2015,"Periparus ater",3,16.039,61.427,"Woods"
314,1998,"Periparus ater",1,16.508,61.426,"Woods"
314,1999,"Periparus ater",1,16.508,61.426,"Woods"
314,2000,"Periparus ater",2,16.508,61.426,"Woods"
314,2002,"Periparus ater",2,16.508,61.426,"Woods"
314,2003,"Periparus ater",6,16.508,61.426,"Woods"
314,2005,"Periparus ater",4,16.508,61.426,"Woods"
314,2006,"Periparus ater",1,16.508,61.426,"Woods"
314,2007,"Periparus ater",3,16.508,61.426,"Woods"
314,2008,"Periparus ater",1,16.508,61.426,"Woods"
314,2009,"Periparus ater",1,16.508,61.426,"Woods"
314,2010,"Periparus ater",3,16.508,61.426,"Woods"
314,2016,"Periparus ater",2,16.508,61.426,"Woods"
314,2017,"Periparus ater",2,16.508,61.426,"Woods"
315,2010,"Periparus ater",1,16.041,61.652,"Woods"
315,2017,"Periparus ater",1,16.041,61.652,"Woods"
316,2005,"Periparus ater",2,16.513,61.65,"Woods"
316,2016,"Periparus ater",2,16.513,61.65,"Woods"
317,1998,"Periparus ater",2,16.976,61.422,"Woods"
317,1999,"Periparus ater",3,16.976,61.422,"Woods"
317,2002,"Periparus ater",1,16.976,61.422,"Woods"
317,2004,"Periparus ater",1,16.976,61.422,"Woods"
317,2005,"Periparus ater",1,16.976,61.422,"Woods"
317,2007,"Periparus ater",3,16.976,61.422,"Woods"
317,2008,"Periparus ater",2,16.976,61.422,"Woods"
317,2009,"Periparus ater",2,16.976,61.422,"Woods"
317,2011,"Periparus ater",2,16.976,61.422,"Woods"
317,2013,"Periparus ater",1,16.976,61.422,"Woods"
317,2015,"Periparus ater",3,16.976,61.422,"Woods"
317,2016,"Periparus ater",3,16.976,61.422,"Woods"
317,2017,"Periparus ater",4,16.976,61.422,"Woods"
317,2018,"Periparus ater",3,16.976,61.422,"Woods"
318,2004,"Periparus ater",1,16.984,61.647,"Woods"
318,2005,"Periparus ater",1,16.984,61.647,"Woods"
318,2006,"Periparus ater",2,16.984,61.647,"Woods"
318,2007,"Periparus ater",3,16.984,61.647,"Woods"
318,2012,"Periparus ater",6,16.984,61.647,"Woods"
318,2016,"Periparus ater",3,16.984,61.647,"Woods"
319,2015,"Periparus ater",1,17.456,61.642,"Woods"
319,2017,"Periparus ater",7,17.456,61.642,"Woods"
320,2013,"Periparus ater",1,12.245,61.83,"Woods"
323,2014,"Periparus ater",1,13.193,61.851,"Woods"
323,2015,"Periparus ater",1,13.193,61.851,"Woods"
323,2017,"Periparus ater",1,13.193,61.851,"Woods"
324,2005,"Periparus ater",1,13.668,61.86,"Woods"
326,1998,"Periparus ater",2,13.652,62.084,"Woods"
326,2009,"Periparus ater",1,13.652,62.084,"Woods"
326,2017,"Periparus ater",1,13.652,62.084,"Woods"
328,1998,"Periparus ater",1,14.617,61.871,"Woods"
330,2008,"Periparus ater",1,14.608,62.095,"Woods"
330,2009,"Periparus ater",1,14.608,62.095,"Woods"
331,2017,"Periparus ater",1,15.092,61.874,"Woods"
332,2004,"Periparus ater",3,15.567,61.876,"Woods"
332,2005,"Periparus ater",1,15.567,61.876,"Woods"
332,2006,"Periparus ater",3,15.567,61.876,"Woods"
332,2008,"Periparus ater",2,15.567,61.876,"Woods"
332,2009,"Periparus ater",3,15.567,61.876,"Woods"
332,2011,"Periparus ater",2,15.567,61.876,"Woods"
333,2005,"Periparus ater",1,15.087,62.099,"Woods"
333,2007,"Periparus ater",6,15.087,62.099,"Woods"
333,2008,"Periparus ater",4,15.087,62.099,"Woods"
334,2005,"Periparus ater",1,15.566,62.1,"Woods"
334,2007,"Periparus ater",2,15.566,62.1,"Woods"
334,2008,"Periparus ater",2,15.566,62.1,"Woods"
334,2010,"Periparus ater",1,15.566,62.1,"Woods"
334,2016,"Periparus ater",2,15.566,62.1,"Woods"
334,2017,"Periparus ater",1,15.566,62.1,"Woods"
335,2006,"Periparus ater",1,16.043,61.876,"Woods"
335,2008,"Periparus ater",1,16.043,61.876,"Woods"
336,1998,"Periparus ater",1,16.518,61.874,"Woods"
336,2005,"Periparus ater",2,16.518,61.874,"Woods"
336,2007,"Periparus ater",3,16.518,61.874,"Woods"
336,2009,"Periparus ater",2,16.518,61.874,"Woods"
336,2011,"Periparus ater",3,16.518,61.874,"Woods"
336,2017,"Periparus ater",5,16.518,61.874,"Woods"
337,2004,"Periparus ater",1,16.044,62.1,"Woods"
337,2006,"Periparus ater",2,16.044,62.1,"Woods"
337,2009,"Periparus ater",1,16.044,62.1,"Woods"
338,1998,"Periparus ater",1,16.523,62.099,"Woods"
338,1999,"Periparus ater",1,16.523,62.099,"Woods"
338,2000,"Periparus ater",2,16.523,62.099,"Woods"
338,2004,"Periparus ater",2,16.523,62.099,"Woods"
338,2005,"Periparus ater",1,16.523,62.099,"Woods"
338,2006,"Periparus ater",2,16.523,62.099,"Woods"
338,2008,"Periparus ater",1,16.523,62.099,"Woods"
338,2013,"Periparus ater",1,16.523,62.099,"Woods"
339,2004,"Periparus ater",3,16.993,61.871,"Woods"
339,2005,"Periparus ater",1,16.993,61.871,"Woods"
339,2018,"Periparus ater",2,16.993,61.871,"Woods"
340,2004,"Periparus ater",2,17.002,62.095,"Woods"
340,2005,"Periparus ater",1,17.002,62.095,"Woods"
340,2006,"Periparus ater",3,17.002,62.095,"Woods"
340,2007,"Periparus ater",3,17.002,62.095,"Woods"
340,2009,"Periparus ater",1,17.002,62.095,"Woods"
340,2012,"Periparus ater",4,17.002,62.095,"Woods"
340,2013,"Periparus ater",5,17.002,62.095,"Woods"
341,2005,"Periparus ater",1,17.48,62.09,"Woods"
344,2005,"Periparus ater",1,12.65,62.513,"Woods"
344,2006,"Periparus ater",2,12.65,62.513,"Woods"
344,2007,"Periparus ater",1,12.65,62.513,"Woods"
346,2012,"Periparus ater",1,13.636,62.308,"Woods"
346,2014,"Periparus ater",2,13.636,62.308,"Woods"
346,2017,"Periparus ater",2,13.636,62.308,"Woods"
347,2013,"Periparus ater",1,13.134,62.524,"Woods"
348,2007,"Periparus ater",1,13.62,62.532,"Woods"
348,2008,"Periparus ater",1,13.62,62.532,"Woods"
348,2009,"Periparus ater",1,13.62,62.532,"Woods"
349,2011,"Periparus ater",1,14.118,62.315,"Woods"
349,2013,"Periparus ater",2,14.118,62.315,"Woods"
350,2008,"Periparus ater",2,14.6,62.32,"Woods"
352,2007,"Periparus ater",1,14.591,62.544,"Woods"
352,2012,"Periparus ater",1,14.591,62.544,"Woods"
352,2017,"Periparus ater",1,14.591,62.544,"Woods"
354,2009,"Periparus ater",2,15.564,62.325,"Woods"
354,2017,"Periparus ater",1,15.564,62.325,"Woods"
355,2005,"Periparus ater",1,15.076,62.547,"Woods"
355,2006,"Periparus ater",1,15.076,62.547,"Woods"
355,2009,"Periparus ater",1,15.076,62.547,"Woods"
356,2005,"Periparus ater",1,15.562,62.549,"Woods"
356,2008,"Periparus ater",2,15.562,62.549,"Woods"
356,2009,"Periparus ater",4,15.562,62.549,"Woods"
356,2015,"Periparus ater",2,15.562,62.549,"Woods"
357,1998,"Periparus ater",1,16.046,62.325,"Woods"
357,2009,"Periparus ater",2,16.046,62.325,"Woods"
357,2012,"Periparus ater",2,16.046,62.325,"Woods"
357,2013,"Periparus ater",1,16.046,62.325,"Woods"
358,2003,"Periparus ater",2,16.528,62.323,"Woods"
358,2006,"Periparus ater",2,16.528,62.323,"Woods"
358,2007,"Periparus ater",1,16.528,62.323,"Woods"
358,2008,"Periparus ater",2,16.528,62.323,"Woods"
358,2015,"Periparus ater",1,16.528,62.323,"Woods"
358,2018,"Periparus ater",1,16.528,62.323,"Woods"
359,2000,"Periparus ater",1,16.048,62.549,"Woods"
360,2004,"Periparus ater",3,16.534,62.547,"Woods"
360,2008,"Periparus ater",1,16.534,62.547,"Woods"
360,2009,"Periparus ater",2,16.534,62.547,"Woods"
360,2012,"Periparus ater",1,16.534,62.547,"Woods"
360,2015,"Periparus ater",2,16.534,62.547,"Woods"
360,2018,"Periparus ater",1,16.534,62.547,"Woods"
361,1996,"Periparus ater",1,17.011,62.32,"Woods"
361,1997,"Periparus ater",3,17.011,62.32,"Woods"
361,1998,"Periparus ater",1,17.011,62.32,"Woods"
361,1999,"Periparus ater",3,17.011,62.32,"Woods"
361,2004,"Periparus ater",7,17.011,62.32,"Woods"
361,2006,"Periparus ater",1,17.011,62.32,"Woods"
361,2007,"Periparus ater",2,17.011,62.32,"Woods"
361,2008,"Periparus ater",4,17.011,62.32,"Woods"
361,2011,"Periparus ater",2,17.011,62.32,"Woods"
361,2013,"Periparus ater",1,17.011,62.32,"Woods"
361,2016,"Periparus ater",1,17.011,62.32,"Woods"
361,2017,"Periparus ater",1,17.011,62.32,"Woods"
362,1997,"Periparus ater",1,17.493,62.315,"Woods"
362,2015,"Periparus ater",1,17.493,62.315,"Woods"
363,2007,"Periparus ater",2,17.02,62.544,"Woods"
363,2008,"Periparus ater",3,17.02,62.544,"Woods"
363,2010,"Periparus ater",1,17.02,62.544,"Woods"
363,2016,"Periparus ater",3,17.02,62.544,"Woods"
363,2018,"Periparus ater",7,17.02,62.544,"Woods"
364,2003,"Periparus ater",1,17.505,62.539,"Woods"
364,2006,"Periparus ater",1,17.505,62.539,"Woods"
364,2008,"Periparus ater",3,17.505,62.539,"Woods"
364,2015,"Periparus ater",1,17.505,62.539,"Woods"
369,2009,"Periparus ater",2,13.603,62.756,"Woods"
369,2017,"Periparus ater",1,13.603,62.756,"Woods"
371,1998,"Periparus ater",2,14.092,62.763,"Woods"
371,2000,"Periparus ater",2,14.092,62.763,"Woods"
371,2001,"Periparus ater",1,14.092,62.763,"Woods"
371,2002,"Periparus ater",3,14.092,62.763,"Woods"
371,2003,"Periparus ater",1,14.092,62.763,"Woods"
371,2004,"Periparus ater",4,14.092,62.763,"Woods"
372,2003,"Periparus ater",2,14.581,62.768,"Woods"
372,2008,"Periparus ater",2,14.581,62.768,"Woods"
372,2011,"Periparus ater",1,14.581,62.768,"Woods"
373,1998,"Periparus ater",6,14.079,62.987,"Woods"
373,1999,"Periparus ater",4,14.079,62.987,"Woods"
374,2003,"Periparus ater",1,14.572,62.992,"Woods"
374,2005,"Periparus ater",2,14.572,62.992,"Woods"
374,2015,"Periparus ater",1,14.572,62.992,"Woods"
374,2016,"Periparus ater",2,14.572,62.992,"Woods"
375,2011,"Periparus ater",1,15.071,62.771,"Woods"
375,2015,"Periparus ater",3,15.071,62.771,"Woods"
376,2006,"Periparus ater",1,15.56,62.773,"Woods"
376,2008,"Periparus ater",1,15.56,62.773,"Woods"
376,2009,"Periparus ater",1,15.56,62.773,"Woods"
376,2013,"Periparus ater",1,15.56,62.773,"Woods"
377,2003,"Periparus ater",2,15.065,62.996,"Woods"
377,2007,"Periparus ater",2,15.065,62.996,"Woods"
377,2008,"Periparus ater",4,15.065,62.996,"Woods"
377,2012,"Periparus ater",1,15.065,62.996,"Woods"
378,2017,"Periparus ater",1,15.558,62.997,"Woods"
379,2006,"Periparus ater",1,16.05,62.773,"Woods"
379,2008,"Periparus ater",1,16.05,62.773,"Woods"
379,2014,"Periparus ater",1,16.05,62.773,"Woods"
380,2006,"Periparus ater",2,16.539,62.772,"Woods"
380,2007,"Periparus ater",1,16.539,62.772,"Woods"
380,2008,"Periparus ater",1,16.539,62.772,"Woods"
380,2009,"Periparus ater",3,16.539,62.772,"Woods"
380,2011,"Periparus ater",1,16.539,62.772,"Woods"
381,2005,"Periparus ater",1,16.052,62.997,"Woods"
381,2008,"Periparus ater",2,16.052,62.997,"Woods"
381,2017,"Periparus ater",2,16.052,62.997,"Woods"
382,2005,"Periparus ater",1,16.545,62.996,"Woods"
382,2008,"Periparus ater",2,16.545,62.996,"Woods"
382,2009,"Periparus ater",1,16.545,62.996,"Woods"
382,2014,"Periparus ater",1,16.545,62.996,"Woods"
382,2015,"Periparus ater",1,16.545,62.996,"Woods"
383,2006,"Periparus ater",2,17.029,62.768,"Woods"
383,2008,"Periparus ater",1,17.029,62.768,"Woods"
384,2007,"Periparus ater",1,17.518,62.763,"Woods"
384,2017,"Periparus ater",1,17.518,62.763,"Woods"
385,2001,"Periparus ater",2,17.038,62.992,"Woods"
385,2004,"Periparus ater",1,17.038,62.992,"Woods"
386,2003,"Periparus ater",3,17.531,62.987,"Woods"
386,2004,"Periparus ater",2,17.531,62.987,"Woods"
386,2008,"Periparus ater",7,17.531,62.987,"Woods"
386,2011,"Periparus ater",2,17.531,62.987,"Woods"
388,2006,"Periparus ater",2,18.024,62.98,"Woods"
388,2013,"Periparus ater",1,18.024,62.98,"Woods"
388,2017,"Periparus ater",2,18.024,62.98,"Woods"
389,2004,"Periparus ater",1,18.516,62.972,"Woods"
389,2007,"Periparus ater",4,18.516,62.972,"Woods"
389,2009,"Periparus ater",1,18.516,62.972,"Woods"
389,2016,"Periparus ater",2,18.516,62.972,"Woods"
392,2003,"Periparus ater",1,12.552,63.409,"Woods"
392,2015,"Periparus ater",2,12.552,63.409,"Woods"
393,2008,"Periparus ater",6,13.073,63.196,"Woods"
393,2010,"Periparus ater",2,13.073,63.196,"Woods"
394,1998,"Periparus ater",1,13.569,63.204,"Woods"
394,2013,"Periparus ater",1,13.569,63.204,"Woods"
394,2016,"Periparus ater",1,13.569,63.204,"Woods"
394,2017,"Periparus ater",2,13.569,63.204,"Woods"
395,1998,"Periparus ater",1,13.051,63.42,"Woods"
395,2008,"Periparus ater",2,13.051,63.42,"Woods"
396,2014,"Periparus ater",1,13.551,63.429,"Woods"
396,2017,"Periparus ater",1,13.551,63.429,"Woods"
397,2007,"Periparus ater",1,14.066,63.211,"Woods"
397,2017,"Periparus ater",1,14.066,63.211,"Woods"
398,1999,"Periparus ater",1,14.562,63.217,"Woods"
398,2006,"Periparus ater",1,14.562,63.217,"Woods"
398,2007,"Periparus ater",3,14.562,63.217,"Woods"
398,2008,"Periparus ater",2,14.562,63.217,"Woods"
398,2012,"Periparus ater",1,14.562,63.217,"Woods"
399,2003,"Periparus ater",1,14.052,63.436,"Woods"
399,2010,"Periparus ater",1,14.052,63.436,"Woods"
399,2013,"Periparus ater",1,14.052,63.436,"Woods"
399,2014,"Periparus ater",2,14.052,63.436,"Woods"
400,2014,"Periparus ater",1,14.553,63.441,"Woods"
401,2011,"Periparus ater",1,15.059,63.22,"Woods"
401,2013,"Periparus ater",1,15.059,63.22,"Woods"
401,2015,"Periparus ater",1,15.059,63.22,"Woods"
402,2005,"Periparus ater",1,15.556,63.222,"Woods"
402,2008,"Periparus ater",1,15.556,63.222,"Woods"
402,2013,"Periparus ater",2,15.556,63.222,"Woods"
403,2007,"Periparus ater",1,15.054,63.444,"Woods"
403,2013,"Periparus ater",2,15.054,63.444,"Woods"
404,2008,"Periparus ater",2,15.554,63.446,"Woods"
404,2014,"Periparus ater",1,15.554,63.446,"Woods"
405,1998,"Periparus ater",1,16.054,63.222,"Woods"
405,2008,"Periparus ater",1,16.054,63.222,"Woods"
405,2016,"Periparus ater",1,16.054,63.222,"Woods"
407,2009,"Periparus ater",1,16.056,63.446,"Woods"
408,2015,"Periparus ater",1,16.556,63.444,"Woods"
408,2017,"Periparus ater",1,16.556,63.444,"Woods"
409,2000,"Periparus ater",2,17.048,63.217,"Woods"
409,2002,"Periparus ater",2,17.048,63.217,"Woods"
409,2006,"Periparus ater",1,17.048,63.217,"Woods"
409,2007,"Periparus ater",1,17.048,63.217,"Woods"
410,2003,"Periparus ater",1,17.545,63.211,"Woods"
410,2006,"Periparus ater",3,17.545,63.211,"Woods"
410,2015,"Periparus ater",1,17.545,63.211,"Woods"
411,2004,"Periparus ater",1,17.057,63.441,"Woods"
412,2016,"Periparus ater",1,17.558,63.436,"Woods"
412,2017,"Periparus ater",1,17.558,63.436,"Woods"
414,2004,"Periparus ater",2,18.537,63.196,"Woods"
414,2006,"Periparus ater",3,18.537,63.196,"Woods"
414,2008,"Periparus ater",2,18.537,63.196,"Woods"
414,2014,"Periparus ater",1,18.537,63.196,"Woods"
415,2006,"Periparus ater",1,18.059,63.429,"Woods"
415,2008,"Periparus ater",1,18.059,63.429,"Woods"
415,2011,"Periparus ater",1,18.059,63.429,"Woods"
415,2015,"Periparus ater",1,18.059,63.429,"Woods"
416,2002,"Periparus ater",1,18.559,63.42,"Woods"
416,2007,"Periparus ater",2,18.559,63.42,"Woods"
416,2009,"Periparus ater",1,18.559,63.42,"Woods"
416,2014,"Periparus ater",1,18.559,63.42,"Woods"
416,2016,"Periparus ater",1,18.559,63.42,"Woods"
416,2017,"Periparus ater",1,18.559,63.42,"Woods"
418,2014,"Periparus ater",1,19.058,63.409,"Woods"
418,2015,"Periparus ater",2,19.058,63.409,"Woods"
420,2014,"Periparus ater",1,13.534,63.653,"Woods"
422,2003,"Periparus ater",1,14.038,63.66,"Woods"
422,2017,"Periparus ater",1,14.038,63.66,"Woods"
423,2018,"Periparus ater",2,14.543,63.665,"Woods"
424,2003,"Periparus ater",1,14.024,63.884,"Woods"
425,2014,"Periparus ater",1,14.533,63.889,"Woods"
426,1998,"Periparus ater",3,15.048,63.669,"Woods"
426,1999,"Periparus ater",2,15.048,63.669,"Woods"
426,2004,"Periparus ater",2,15.048,63.669,"Woods"
426,2014,"Periparus ater",1,15.048,63.669,"Woods"
427,2017,"Periparus ater",1,15.553,63.67,"Woods"
429,1999,"Periparus ater",2,15.55,63.895,"Woods"
430,1998,"Periparus ater",2,16.057,63.67,"Woods"
432,2017,"Periparus ater",1,16.059,63.895,"Woods"
433,2015,"Periparus ater",1,16.568,63.893,"Woods"
439,2006,"Periparus ater",2,18.58,63.644,"Woods"
439,2010,"Periparus ater",1,18.58,63.644,"Woods"
442,2008,"Periparus ater",1,19.084,63.633,"Woods"
445,2004,"Periparus ater",1,19.617,63.845,"Woods"
445,2006,"Periparus ater",2,19.617,63.845,"Woods"
445,2007,"Periparus ater",1,19.617,63.845,"Woods"
445,2013,"Periparus ater",2,19.617,63.845,"Woods"
446,1999,"Periparus ater",1,20.124,63.83,"Woods"
446,2000,"Periparus ater",1,20.124,63.83,"Woods"
446,2003,"Periparus ater",2,20.124,63.83,"Woods"
446,2004,"Periparus ater",3,20.124,63.83,"Woods"
446,2007,"Periparus ater",1,20.124,63.83,"Woods"
446,2010,"Periparus ater",2,20.124,63.83,"Woods"
446,2016,"Periparus ater",1,20.124,63.83,"Woods"
447,2000,"Periparus ater",2,20.63,63.814,"Woods"
447,2002,"Periparus ater",2,20.63,63.814,"Woods"
447,2003,"Periparus ater",3,20.63,63.814,"Woods"
447,2004,"Periparus ater",3,20.63,63.814,"Woods"
447,2006,"Periparus ater",1,20.63,63.814,"Woods"
447,2009,"Periparus ater",1,20.63,63.814,"Woods"
447,2010,"Periparus ater",6,20.63,63.814,"Woods"
447,2016,"Periparus ater",1,20.63,63.814,"Woods"
449,2016,"Periparus ater",1,14.512,64.338,"Woods"
450,1998,"Periparus ater",1,15.035,64.117,"Woods"
451,1999,"Periparus ater",2,15.548,64.119,"Woods"
451,2016,"Periparus ater",1,15.548,64.119,"Woods"
452,2008,"Periparus ater",1,15.029,64.341,"Woods"
452,2017,"Periparus ater",1,15.029,64.341,"Woods"
453,2017,"Periparus ater",1,15.546,64.343,"Woods"
455,2015,"Periparus ater",1,16.575,64.117,"Woods"
458,1998,"Periparus ater",1,17.088,64.113,"Woods"
458,2013,"Periparus ater",1,17.088,64.113,"Woods"
466,2004,"Periparus ater",1,19.137,64.081,"Woods"
466,2008,"Periparus ater",1,19.137,64.081,"Woods"
467,1998,"Periparus ater",2,19.648,64.068,"Woods"
467,2011,"Periparus ater",1,19.648,64.068,"Woods"
468,2009,"Periparus ater",1,19.164,64.305,"Woods"
470,2001,"Periparus ater",2,20.159,64.054,"Woods"
471,2006,"Periparus ater",1,20.669,64.038,"Woods"
471,2008,"Periparus ater",2,20.669,64.038,"Woods"
471,2011,"Periparus ater",1,20.669,64.038,"Woods"
472,2004,"Periparus ater",1,20.194,64.278,"Woods"
472,2008,"Periparus ater",1,20.194,64.278,"Woods"
473,2003,"Periparus ater",1,20.708,64.261,"Woods"
473,2009,"Periparus ater",1,20.708,64.261,"Woods"
